channel,id,datetime,duration,composer,title,album,publication,instrumental,genre,interpreter,mop,best,best_matching_score,composer_uri
401,3,2017-04-17T00:00:09+02:00,00:05:43:00,Carl Maria Von Weber,Grand duo concertant en Mi bémol Maj op 48 J 204 : Rondo : Allegro - pour clarinette et piano,Weber Schmitt Debussy et autres compositeurs : Oeuvres pour clarinette et piano,1961-01-01,,Musique de chambre,Gervase De Peyer;Cyril Preedy,Clarinette;Piano,http://data.doremus.org/expression/67553328-0123-30bc-8b22-c567c1cd73b6,1.00,http://data.doremus.org/artist/8000025a-e885-3177-99b3-300707faaad7
401,4,2017-04-17T00:05:52+02:00,00:07:27:00,Niccolo Paganini,Concerto n°2 en si min op 7 la campanella pour violon et orchestre : Rondo,Ruggiero Ricci interprete paganini Strauss Weber et autres compositeurs,,,Musique symphonique,Ruggiero Ricci;Orchestre Symphoniqie De Londres;Anthony Collins,Violon;Orchestre;Chef d'orchestre,http://data.doremus.org/expression/2d7df003-7866-3f89-a499-30ab8f46b89f,0.97,http://data.doremus.org/artist/ec8b049f-0bf1-3b6f-867f-1a18b597e6f5
401,5,2017-04-17T00:13:19+02:00,00:06:03:00,Niccolo Paganini,Caprice pour violon en la min op 1 n°24,Ruggiero Ricci interprete paganini Strauss Weber et autres compositeurs,2003-01-01,,Musique symphonique,Ruggiero Ricci,Violon,http://data.doremus.org/expression/04335bfb-0543-39a9-aa0f-0c8ea848d866,0.85,http://data.doremus.org/artist/ec8b049f-0bf1-3b6f-867f-1a18b597e6f5
401,7,2017-04-17T00:19:26+02:00,00:04:31:00,Felix Mendelssohn,Quatuor a cordes nº2 en La Maj op 13 : Intermezzo,Les cinquante ans du quatuor Juilliard / Vol. 6,,,Musique de chambre,Quatuor Juilliard;Robert Mann;Earl Carlyss;Samuel Rhodes;Joel Krosnick,Violon;Violon;Alto (instrument);Violoncelle,http://data.doremus.org/expression/54605396-c419-319b-8ebb-5ad8d06e0b54,0.97,http://data.doremus.org/artist/c02d29d9-0ab1-376e-a104-ae6184064092
401,8,2017-04-17T00:23:57+02:00,00:10:41:00,Franz Schubert,Impromptu pour piano en Mi bémol Maj D 946 n°2,Schubert : Pièces pour piano,2017-01-01,,Musique soliste,Ismael Margain,Piano,http://data.doremus.org/expression/4716a5d2-9637-3096-8971-8a2a1a0f2772,0.81,http://data.doremus.org/artist/03954109-0253-35d6-a70e-89ab27dea09c
401,9,2017-04-17T00:34:38+02:00,00:03:23:00,Florent Schmitt,Andantino - pour clarinette et piano,Weber Schmitt Debussy et autres compositeurs : Oeuvres pour clarinette et piano,1961-01-01,,Musique de chambre,Gervase De Peyer;Cyril Preedy,Clarinette;Piano,,,http://data.doremus.org/artist/e883aa9c-15cb-3700-a6e0-732f8278dd79
401,10,2017-04-17T00:38:01+02:00,00:01:10:00,Claude Debussy,Petite pièce L 120 - pour clarinette et piano,Weber Schmitt Debussy et autres compositeurs : Oeuvres pour clarinette et piano,1961-01-01,,Musique de chambre,Gervase De Peyer;Cyril Preedy,Clarinette;Piano,,,http://data.doremus.org/artist/bcf39e82-e208-3049-b550-1feaae6071a6
401,12,2017-04-17T00:39:15+02:00,00:02:55:00,Fernand De La Tombelle,Ballade - pour baryton et piano,Fernand de la Tombelle : Mélodies,2017-01-01,,Mélodie & Lied,Tassis Christoyannis;Jeff Cohen,Baryton (voix);Piano,,,http://data.doremus.org/artist/a36993c0-b0cb-31f1-aad0-f22190823b9e
401,13,2017-04-17T00:42:10+02:00,00:02:56:00,Gustav Holst,Quintette en la min op 3 H 11 : Scherzo - pour hautbois clarinette cor basson et piano,Gustav Holst : Musique de chambre,2017-01-01,,Musique de chambre,Nicolas Thiebaud;Patrick Hollich;Pascal Deuber;Matthias Secker;Soojin Anjou;Ensemble Arabesque,Hautbois;Clarinette;Cor;Basson;Piano;Orchestre,,,http://data.doremus.org/artist/e80e9e08-019b-3a71-a43f-29ff03896899
401,14,2017-04-17T00:45:06+02:00,00:01:17:00,Turlough O'Carolan,Sheebeg and sheemore - pour ténor de violon et basse continue,Give me your hand,2016-01-01,,Musique ancienne,Bruno Cocset;Les Basses Reunies,Alto (instrument);Orchestre,,,http://data.doremus.org/artist/4aa80e90-8a7c-33c2-924e-bf573cb2fbbe
401,15,2017-04-17T00:46:23+02:00,00:01:19:00,Turlough O'Carolan,Colonel John Irwin - pour alto et basse continue,Give me your hand,2016-01-01,,Musique ancienne,Bruno Cocset;Les Basses Reunies,Alto (instrument);Orchestre,,,http://data.doremus.org/artist/4aa80e90-8a7c-33c2-924e-bf573cb2fbbe
