channel,id,datetime,duration,composer,title,album,publication,instrumental,genre,interpreter,mop,best,best_matching_score,composer_uri
401,3,2017-02-06T00:00:09+01:00,00:01:54:00,Claudio Monteverdi,Cantate domino,Dixit dominus et autres motets,1992-01-01,,Musique religieuse & sacrée,Richard Marlow;Divers,,http://data.doremus.org/expression/888cb9da-3a1c-3a89-8bf9-784033282a0d,1.00,http://data.doremus.org/artist/b0ae695c-4198-39f2-a615-9098899d59b3
401,4,2017-02-06T00:02:03+01:00,00:02:50:00,Gioseffo Guami,Canzon vigesimaquarta a 8,Venezia stravagantissima,2002-01-01,,Musique ancienne,Guillemette Laurens;Capriccio Stravagante;Divers;Skip Sempe,Mezzo-soprano;Chef d'orchestre,,,http://data.doremus.org/artist/ead7d956-bdbf-3fe1-bab6-b127aaa969e7
401,5,2017-02-06T00:04:53+01:00,00:03:00:00,Antonio Vivaldi,Sonate n°6 en Si bémol Maj RV 46 : Largo,Antonio Vivaldi : Sonates pour violoncelle,2013-01-01,,Musique de chambre,Accademia Ottoboni;Marco Ceccato,Violoncelle,http://data.doremus.org/expression/b504e8ef-e870-3fd3-8651-5fa48c9422aa,0.90,http://data.doremus.org/artist/b34f92ab-ad86-361b-a8b8-5c3a4db784d0
401,6,2017-02-06T00:07:53+01:00,00:05:01:00,Georg Philipp Telemann,Concerto di camera en sol min TWV 43 : G3 : Allegro - pour flûte à bec 2 violons et basse continue,Giovanni Antonini et Il Giardino Armonico interprètent Telemann,2016-01-01,,Musique de chambre,Giovanni Antonini;Il Giardino Armonico;Giovanni Antonini,Flûte à bec;Orchestre;Chef d'orchestre,http://data.doremus.org/expression/328490f8-8338-3667-ab29-2b4eab2f70ec,0.81,http://data.doremus.org/artist/f1f96c56-82c9-3169-a157-dad497493f51
401,7,2017-02-06T00:12:54+01:00,00:02:28:00,Jean Sebastien Bach,Duo n°1 en mi min BWV 802,Jean-Sébastien Bach : Oeuvres pour orgue de Leipzig,2016-01-01,,Musique soliste,Maude Gratton,Orgue,http://data.doremus.org/expression/25326d1e-ca26-30b7-80dd-8cc26f8ddfce,0.95,http://data.doremus.org/artist/269cec9d-5025-3a8a-b2ef-4f7acb088f2b
401,9,2017-02-06T00:15:34+01:00,00:05:19:00,Johann David Hermann,Concerto en Fa Maj n°1 op 9 : Rondo - pour harpe et orchestre,La harpe reine,2016-01-01,,Musique symphonique,Les Arts Florissants;Xavier De Maistre;William Christie,ORCHESTRE;Harpe;Chef d'orchestre,http://data.doremus.org/expression/62d0f40c-8d22-3b26-ae10-d9e89b9adb4d,0.96,http://data.doremus.org/artist/110951e9-2db3-3d7c-99f4-e60b3dee6c38
401,10,2017-02-06T00:20:53+01:00,00:05:47:00,Christoph Willibald Von Gluck,Orphée et Eurydice : Amour viens rendre à mon âme (Acte I) Air d'Orphée,Marianne Crebassa : Oh boy,2016-01-01,,Opéra,Marianne Crebassa;Orchestre Du Mozarteum De Salzbourg;Marc Minkowski,Mezzo-soprano Orphée;Orchestre;Chef d'orchestre,http://data.doremus.org/expression/ff92be87-16b3-38da-8d4f-cb7654d7bf21,1.00,http://data.doremus.org/artist/45356ff6-c1a1-33e1-a4af-e005e6362351
401,11,2017-02-06T00:26:40+01:00,00:05:29:00,Ludwig Van Beethoven,Sonate n°3 en La Maj op 69 : Scherzo,Ludwig van Beethoven : Intégrale des sonates et variations pour violoncelle et piano,2016-01-01,,Musique de chambre,Gautier Capucon;Frank Braley,Violoncelle;Piano,,,http://data.doremus.org/artist/19085a8b-d38d-37ac-9f0a-b412d6e1f88b
401,13,2017-02-06T00:32:15+01:00,00:05:54:00,Dimitri Chostakovitch,Concerto n°1 en Mi bémol Maj op 107 : Allegretto,Dimitri Chostakovitch : Concertos pour violoncelle n°1 et 2,2016-01-01,,Musique symphonique,Alisa Weilerstein;Orchestre Symphonique De La Radio Bavaroise;Pablo Heras-Casado,Violoncelle;Orchestre;Chef d'orchestre,http://data.doremus.org/expression/cb1dad55-265e-32c3-b846-669b2c28544e,0.96,http://data.doremus.org/artist/434764e7-d309-3e4a-b745-32e51891c80c
401,14,2017-02-06T00:38:09+01:00,00:04:17:00,Serge Rachmaninov,5 morceaux de fantaisie op 3 : Prélude en ut dièse min op 3 n°2 - pour piano,Alexandre Tharaud joue Rachmaninov,2016-01-01,,Musique soliste,Alexandre Tharaud,Piano,http://data.doremus.org/expression/dcfcc03e-eff8-33ae-8b87-38f32f2b6e24,0.99,http://data.doremus.org/artist/fdf137f3-2f21-3c74-b039-3c7c9dedac05
401,15,2017-02-06T00:42:26+01:00,00:03:07:00,Modeste Moussorgski,Chanson de mephistopheles pour baryton et piano,Moussorgski / Melodies / Leiferkus,1995-01-01,,Musique chorale et vocale,Sergei Leiferkus;Semion Skigin,Voix Baryton (voix);Piano,,,http://data.doremus.org/artist/6513ebdd-6347-32ef-a5ae-d2cd54954e1e
401,17,2017-02-06T00:45:44+01:00,00:07:19:00,Johannes Brahms,Concerto en Ré Maj op 77 pour violon et orchestre : Allegro giocoso ma non troppo vivace - poco più presto,Brahms : Concerto en Ré Maj op 77,1983-01-01,,Musique symphonique,Gidon Kremer;Orchestre Philharmonique De Vienne;Leonard Bernstein,Violon;Orchestre;Chef d'orchestre,http://data.doremus.org/expression/4f9af4e4-2f75-342e-b58a-2c423c4a4905,0.98,http://data.doremus.org/artist/f9a2ac39-a62d-3be2-8abb-e564de0ec96d
401,18,2017-02-06T00:53:03+01:00,00:04:51:00,Franz Liszt,Grande étude de Paganini en sol dièse min S 141 n°3 / La campanella,Transcendental,2016-01-01,,Musique soliste,Daniil Trifonov,Piano,http://data.doremus.org/expression/0f331415-304c-3335-9216-31360f77d9e8,0.97,http://data.doremus.org/artist/aabcd2ee-ac9b-30f2-8096-e9de8b3c7a81
401,19,2017-02-06T00:57:54+01:00,00:08:49:00,Ludwig Van Beethoven,Quatuor à cordes n°15 en la min op 132 : Alla marcia assai vivace,Ludwig van Beethoven : Intégrale des quatuors à cordes / Vol 2,,,Musique de chambre,Quatuor Belcea;Corina Belcea;Axel Schacher;Krzysztof Chorzelski;Antoine Lederlin,Violon;Violon;Alto (instrument);Violoncelle,,,http://data.doremus.org/artist/19085a8b-d38d-37ac-9f0a-b412d6e1f88b
401,21,2017-02-06T01:06:54+01:00,00:07:20:00,Joseph Haydn,Symphonie EN RE MAJ HOB I : 101 l'horloge: andante,Joseph Haydn : Les 12 symphonies londoniennes,1973-01-01,,Musique symphonique,Orchestre Philharmonique De Londres;Eugen Jochum,Orchestre;Chef d'orchestre,http://data.doremus.org/expression/01f1b5be-5c70-33ab-82a2-bb3399981ddc,0.87,http://data.doremus.org/artist/12fa21ff-cfa4-31d6-87d9-a22315193b04
401,22,2017-02-06T01:14:14+01:00,00:03:51:00,Amilcare Ponchielli,La Gioconda : Danza della ore / danse des heures (Acte III Sc 2),Amilcare Ponchielli : La Gioconda,,,Opéra,Violeta Urmana;Luciana D'Intino;Placido Domingo;Orchestre De La Radio De Munich;Marcello Viotti,Mezzo-soprano;Mezzo-soprano;Ténor;Orchestre;Chef d'orchestre,http://data.doremus.org/expression/0207158f-a0cb-3741-8ada-e4867e73be37,1.00,http://data.doremus.org/artist/be0ed04f-3054-30ba-87a7-45ed9123a57c
401,23,2017-02-06T01:18:05+01:00,00:06:06:00,Amilcare Ponchielli,Gioconda (la) : Danse des heures (Acte III),Recital des cuivres de munich transcriptions pour quintette de cuivres,1991-01-01,,,Cuivres De Munich,,,,http://data.doremus.org/artist/be0ed04f-3054-30ba-87a7-45ed9123a57c
401,25,2017-02-06T01:24:15+01:00,00:02:56:00,Giuseppe Verdi,La traviata : Libiamo libiamo ne'lieti calici (Acte I) Duo Violetta Alfredo,Vivat Bacchus/Les plus belles chansons à boire,2004-01-01,,Opéra,Ileana Cotrubas;Placido Domingo;Orchestre D'Etat De La Baviere;Carlos Kleiber,Soprano;Ténor;Orchestre;Chef d'orchestre,http://data.doremus.org/expression/1af526ca-f2e4-3a8c-8a72-e2a19b83cbc6,1.00,http://data.doremus.org/artist/b82c0771-5280-39af-ad2e-8ace2f4ebda3
401,26,2017-02-06T01:27:11+01:00,00:04:42:00,Giuseppe Verdi,Rigoletto : V'ho ingannato (Acte III) Duo Gilda Rigoletto,Giuseppe Verdi : Rigoletto,1964-01-01,,Opéra,Dietrich Fischer-Dieskau;Renata Scotto;Orchestre Du Theatre De La Scala De Milan;Rafael Kubelik,Baryton (voix) Rigoletto;Soprano Gilda;Orchestre;Chef d'orchestre,http://data.doremus.org/expression/dc6ea9c6-88fa-3f87-80a2-a3b4fa3c0ad5,1.00,http://data.doremus.org/artist/b82c0771-5280-39af-ad2e-8ace2f4ebda3
401,27,2017-02-06T01:31:53+01:00,00:08:58:00,Frederic Chopin,Barcarolle en Fa dièse Maj op 60,Evgueni Kissin joue Chopin,1999-01-01,,Musique soliste,Evgueni Kissin,Piano,http://data.doremus.org/expression/da8512aa-1f4e-372c-8683-2141badc707b,0.96,http://data.doremus.org/artist/00f6e16d-7cd8-3d52-ad65-5f5e85e42123
401,29,2017-02-06T01:41:00+01:00,00:01:31:00,Benjamin Britten,Diversions op 21 : Variation II : Romance,Britten et Korngold : Concertos pour la main gauche,2014-01-01,,Musique symphonique,Nicolas Stavy;Orchestre National De Lille;Paul Polivnick,Piano;Orchestre;Chef d'orchestre,http://data.doremus.org/expression/7f65f64c-e161-33fd-a9ff-19a2dae41f25,1.00,http://data.doremus.org/artist/c23f132e-5813-39f5-aeaa-106738ff9123
401,30,2017-02-06T01:42:31+01:00,00:01:19:00,Benjamin Britten,Diversions op 21 : Variation III : Marche,Britten et Korngold : Concertos pour la main gauche,2014-01-01,,Musique symphonique,Nicolas Stavy;Orchestre National De Lille;Paul Polivnick,Piano;Orchestre;Chef d'orchestre,http://data.doremus.org/expression/7f65f64c-e161-33fd-a9ff-19a2dae41f25,1.00,http://data.doremus.org/artist/c23f132e-5813-39f5-aeaa-106738ff9123
401,31,2017-02-06T01:43:50+01:00,00:01:53:00,Benjamin Britten,Diversions op 21 : Variation IV : Arabesque,Britten et Korngold : Concertos pour la main gauche,2014-01-01,,Musique symphonique,Nicolas Stavy;Orchestre National De Lille;Paul Polivnick,Piano;Orchestre;Chef d'orchestre,http://data.doremus.org/expression/7f65f64c-e161-33fd-a9ff-19a2dae41f25,1.00,http://data.doremus.org/artist/c23f132e-5813-39f5-aeaa-106738ff9123
401,33,2017-02-06T01:45:47+01:00,00:16:47:00,Peter Illich Tchaikovsky,Ouverture solennelle en Mi bémol Maj / Ouverture 1812 op 49 - version originale avec choeur,Lorin Maazel dirige Holst Tchaikovsky Strauss et Beethoven,,,Musique symphonique,Orchestre Philharmonique De Vienne;Lorin Maazel,Orchestre;Chef d'orchestre,,,http://data.doremus.org/artist/1354bb5f-7093-3fc5-94bb-cd212dbc257f
401,35,2017-02-06T02:02:47+01:00,00:03:00:00,Tobias Hume,The duke of Holstones delight,L'Europe musicale à la cour de Christian IV du Danemark,,,Musique de chambre,Odile Edouard;Claire Michon;Sylvie Moquet;Pascale Boquet;Freddy Eichenberger;Les Witches,Violon;Flûte à bec;Viole de gambe;Luth Théorbe;Orgue Clavecin;Orchestre,,,http://data.doremus.org/artist/bd902756-5041-3f09-bded-283929aafc54
401,36,2017-02-06T02:05:47+01:00,00:03:13:00,John Dowland,The King of Denmark his galliard PL 40 - pour luth,Lachrimae,2012-01-01,,Musique ancienne,Thomas Dunford,Luth,http://data.doremus.org/expression/3e0ccf6d-966e-3a5c-a622-461602b2e9da,0.82,http://data.doremus.org/artist/d2a11c61-09ae-333a-9c94-602b6ea6fbbc
401,37,2017-02-06T02:09:00+01:00,00:02:26:00,John Dowland,Can she excuse my wrongs - pour ensemble vocal à 4 voix et luth,Lachrimae,2012-01-01,,Musique ancienne,Thomas Dunford;Ruby Hughes;Reinoud Van Mechelen;Paul Agnew;Alain Buet;Thomas Dunford,Luth;Soprano;Ténor;Ténor;Basse (voix);Chef d'orchestre,http://data.doremus.org/expression/26bba20a-29a7-30c0-bbd9-9b099af32318,1.00,http://data.doremus.org/artist/d2a11c61-09ae-333a-9c94-602b6ea6fbbc
401,38,2017-02-06T02:11:26+01:00,00:05:30:00,Joaquin Rodrigo,Fantaisie pour un gentilhomme - fanfare de la caballería de Nápoles,Julian Bream edition vol 28 : Musique espagnole,1993-01-01,,Musique symphonique,Julian Bream;Leo Brouwer;Orchestre De Chambre De La Rca Victor,Guitare;Orchestre,,,http://data.doremus.org/artist/114be422-5ab8-3cfa-a00a-6c1784caa30b
